lgd_state_code,lgd_district_code,lgd_state_name,lgd_district_name,soi_objectid,soi_state_lgd,soi_dist_lgd,soi_state_name,soi_district_name,match_method,confidence,verification_status
32,554,Kerala,Alappuzha,102,32,598,KERALA,Alappuzha,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,121,Uttar Pradesh,Ambedkar Nagar,271,09,178,UTTAR PRADESH,AMBEDKAR NAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
3,27,Punjab,Amritsar,266,03,049,PUNJAB,AMRITSAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,672,Gujarat,Arvalli,194,24,650,GUJARAT,ARVALLI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,611,Bihar,Arwal,771,10,240,BIHAR,Arwal,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,189,Bihar,Aurangabad,772,10,235,BIHAR,Aurangabad,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,125,Uttar Pradesh,Bahraich,278,09,180,UTTAR PRADESH,BAHRAICH,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
22,646,Chhattisgarh,Balod,129,22,645,CHHATTISGARH,BALOD,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,127,Uttar Pradesh,Balrampur,280,09,182,UTTAR PRADESH,BALRAMPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,470,Maharashtra,Beed,536,27,523,MAHARASHTRA,BEED,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
22,650,Chhattisgarh,Bemetara,133,22,644,CHHATTISGARH,BEMETARA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,179,Uttar Pradesh,Bhadohi,284,09,198,UTTAR PRADESH,BHADOHI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,471,Maharashtra,Bhandara,537,27,506,MAHARASHTRA,BHANDARA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,395,Madhya Pradesh,Bhind,578,23,420,MADHYA PRADESH,BHIND,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
22,636,Chhattisgarh,Bijapur,121,22,417,CHHATTISGARH,BIJAPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,676,Gujarat,Botad,198,24,653,GUJARAT,BOTAD,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
5,47,Uttarakhand,Chamoli,636,05,057,UTTARAKHAND,CHAMOLI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,135,Uttar Pradesh,Chandauli,288,09,196,UTTAR PRADESH,CHANDAULI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
14,253,Manipur,Chandel,438,14,280,MANIPUR,CHANDEL,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,473,Maharashtra,Chandrapur,538,27,509,MAHARASHTRA,CHANDRAPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,398,Madhya Pradesh,Chhatarpur,581,23,425,MADHYA PRADESH,CHHATARPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,668,Gujarat,Chhotaudepur,199,24,654,GUJARAT,CHHOTAUDEPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,445,Gujarat,Dahod,200,24,485,GUJARAT,DAHOD,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,400,Madhya Pradesh,Damoh,583,23,428,MADHYA PRADESH,DAMOH,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,444,Gujarat,Dangs,201,24,489,GUJARAT,DANGS,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
16,269,Tripura,Dhalai,740,16,291,TRIPURA,DHALAI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
21,352,Odisha,Dhenkanal,155,21,383,ODISHA,DHENKANAL,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,404,Madhya Pradesh,Dindori,587,23,453,MADHYA PRADESH,DINDORI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
17,657,Meghalaya,East Jaintia Hills,454,17,666,MEGHALAYA,EAST JAINTIA HILLS,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
28,748,Andhra Pradesh,Eluru,680,28,688,ANDHRA PRADESH,Eluru,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,573,Tamil Nadu,Erode,702,33,610,TAMIL NADU,ERODE,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
3,651,Punjab,Fazilka,259,03,673,PUNJAB,FAZILKA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,446,Gujarat,Gandhinagar,203,24,473,GUJARAT,GANDHINAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
20,328,Jharkhand,Garhwa,752,20,346,JHARKHAND,GARHWA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
22,645,Chhattisgarh,Gariyaband,127,22,647,CHHATTISGARH,GARIYABAND,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,196,Bihar,Gaya,779,10,236,BIHAR,Gaya,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
20,331,Jharkhand,Gumla,755,20,366,JHARKHAND,GUMLA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
36,686,Telangana,Hanumakonda,641,36,731,TELANGANA,HANUMAKONDA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,408,Madhya Pradesh,Harda,590,23,448,MADHYA PRADESH,HARDA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
8,102,Rajasthan,Jaipur,512,08,110,RAJASTHAN,JAIPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
8,105,Rajasthan,Jhalawar,515,08,129,RAJASTHAN,JHALAWAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,153,Uttar Pradesh,Jhansi,307,09,166,UTTAR PRADESH,JHANSI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
21,357,Odisha,Jharsuguda,156,21,371,ODISHA,JHARSUGUDA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,156,Uttar Pradesh,Kanpur Dehat,309,09,163,UTTAR PRADESH,KANPUR DEHAT,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
8,108,Rajasthan,Karauli,518,08,107,RAJASTHAN,KARAULI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
36,508,Telangana,Karimnagar,648,36,534,TELANGANA,KARIMNAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,201,Bihar,Katihar,784,10,212,BIHAR,Katihar,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
21,360,Odisha,Kendrapara,148,21,379,ODISHA,KENDRAPARA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,450,Gujarat,Kheda,208,24,483,GUJARAT,KHEDA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,159,Uttar Pradesh,Kheri,313,09,153,UTTAR PRADESH,KHERI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
16,652,Tripura,Khowai,741,16,698,TRIPURA,KHOWAI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
20,606,Jharkhand,Khunti,758,20,365,JHARKHAND,KHUNTI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
1,620,Jammu And Kashmir,Kishtwar,22,01,018,JAMMU AND KASHMIR,KISHTWAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
15,263,Mizoram,Kolasib,470,15,282,MIZORAM,KOLASIB,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
19,315,West Bengal,Kolkata,90,19,342,WEST BENGAL,KOLKATA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
32,559,Kerala,Kollam,104,32,600,KERALA,Kollam,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
8,109,Rajasthan,Kota,520,08,127,RAJASTHAN,KOTA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,160,Uttar Pradesh,Kushinagar,314,09,189,UTTAR PRADESH,KUSHINAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,161,Uttar Pradesh,Lalitpur,315,09,167,UTTAR PRADESH,LALITPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
20,335,Jharkhand,Latehar,760,20,359,JHARKHAND,LATEHAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
12,234,Arunachal Pradesh,Lohit,401,12,259,ARUNACHAL PRADESH,LOHIT,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
13,615,Nagaland,Longleng,479,13,268,NAGALAND,LONGLENG,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,206,Bihar,Madhubani,789,10,207,BIHAR,Madhubani,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,578,Tamil Nadu,Madurai,718,33,623,TAMIL NADU,MADURAI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
6,69,Haryana,Mahendragarh,236,06,084,HARYANA,MAHENDRAGARH,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,669,Gujarat,Mahisagar,210,24,655,GUJARAT,MAHISAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,784,Madhya Pradesh,Maihar,596,23,768,MADHYA PRADESH,MAIHAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,166,Uttar Pradesh,Mainpuri,319,09,148,UTTAR PRADESH,MAINPURI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
18,706,Assam,Majuli,421,18,707,ASSAM,MAJULI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
32,562,Kerala,Malappuram,107,32,592,KERALA,Malappuram,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
21,364,Odisha,Malkangiri,167,21,399,ODISHA,MALKANGIRI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
36,684,Telangana,Mancherial,653,36,697,TELANGANA,MANCHERIAL,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,168,Uttar Pradesh,Mau,321,09,192,UTTAR PRADESH,MAU,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
13,247,Nagaland,Mon,476,13,261,NAGALAND,MON,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
36,720,Telangana,Mulugu,656,36,762,TELANGANA,MULUGU,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,207,Bihar,Munger,790,10,226,BIHAR,Munger,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,579,Tamil Nadu,Nagapattinam,712,33,618,TAMIL NADU,NAGAPATTINAM,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,484,Maharashtra,Nagpur,547,27,505,MAHARASHTRA,NAGPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,409,Madhya Pradesh,Narmadapuram,601,23,449,MADHYA PRADESH,NARMADAPURAM,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,487,Maharashtra,Nashik,549,27,516,MAHARASHTRA,NASHIK,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,453,Gujarat,Navsari,213,24,490,GUJARAT,NAVSARI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
14,714,Manipur,Noney,446,14,659,MANIPUR,NONEY,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
7,81,Delhi,North East,187,07,092,DELHI,NORTH EAST,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
16,270,Tripura,North Tripura,743,16,292,TRIPURA,NORTH TRIPURA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
28,749,Andhra Pradesh,Ntr,686,28,689,ANDHRA PRADESH,NTR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
32,563,Kerala,Palakkad,101,32,593,KERALA,Palakkad,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
20,338,Jharkhand,Palamu,763,20,358,JHARKHAND,PALAMU,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,665,Maharashtra,Palghar,551,27,681,MAHARASHTRA,PALGHAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
6,70,Haryana,Panchkula,239,06,069,HARYANA,PANCHKULA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
6,71,Haryana,Panipat,240,06,075,HARYANA,PANIPAT,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
28,743,Andhra Pradesh,Parvathipuram Manyam,688,28,683,ANDHRA PRADESH,Parvathipuram Manyam,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
3,662,Punjab,Pathankot,253,03,678,PUNJAB,PATHANKOT,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
21,369,Odisha,Puri,163,21,387,ODISHA,PURI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,421,Madhya Pradesh,Raisen,607,23,446,MADHYA PRADESH,RAISEN,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
36,518,Telangana,Ranga Reddy,664,36,537,TELANGANA,RANGA REDDY,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,425,Madhya Pradesh,Sagar,611,23,427,MADHYA PRADESH,SAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,217,Bihar,Samastipur,800,10,221,BIHAR,Samastipur,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
3,43,Punjab,Sangrur,268,03,053,PUNJAB,SANGRUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
3,40,Punjab,Shahid Bhagat Singh Nagar,261,03,039,PUNJAB,SHAHID BHAGAT SINGH NAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,182,Uttar Pradesh,Siddharthnagar,337,09,184,UTTAR PRADESH,SIDDHARTHNAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
8,114,Rajasthan,Sikar,529,08,111,RAJASTHAN,SIKAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,495,Maharashtra,Sindhudurg,557,27,529,MAHARASHTRA,SINDHUDURG,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
8,115,Rajasthan,Sirohi,530,08,117,RAJASTHAN,SIROHI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
6,74,Haryana,Sirsa,243,06,079,HARYANA,SIRSA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,585,Tamil Nadu,Sivaganga,719,33,622,TAMIL NADU,SIVAGANGA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,184,Uttar Pradesh,Sonbhadra,339,09,200,UTTAR PRADESH,SONBHADRA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
30,552,Goa,South Goa,849,30,586,GOA,SOUTH GOA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
36,696,Telangana,Suryapet,667,36,745,TELANGANA,SURYAPET,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
14,716,Manipur,Tengnoupal,450,14,667,MANIPUR,TENGNOUPAL,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,588,Tamil Nadu,Theni,721,33,624,TAMIL NADU,THENI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,590,Tamil Nadu,Thiruvarur,713,33,619,TAMIL NADU,THIRUVARUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,434,Madhya Pradesh,Tikamgarh,621,23,424,MADHYA PRADESH,TIKAMGARH,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
16,655,Tripura,Unakoti,742,16,706,TRIPURA,UNAKOTI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
12,241,Arunachal Pradesh,Upper Subansiri,386,12,249,ARUNACHAL PRADESH,UPPER SUBANSIRI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,187,Uttar Pradesh,Varanasi,342,09,197,UTTAR PRADESH,VARANASI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,597,Tamil Nadu,Virudhunagar,717,33,625,TAMIL NADU,VIRUDHUNAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,498,Maharashtra,Wardha,563,27,504,MAHARASHTRA,WARDHA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
17,279,Meghalaya,West Khasi Hills,464,17,296,MEGHALAYA,WEST KHASI HILLS,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
16,272,Tripura,West Tripura,739,16,289,TRIPURA,WEST TRIPURA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
28,504,Andhra Pradesh,Y.S.R.,697,28,551,ANDHRA PRADESH,Y.S.R.,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,667,Madhya Pradesh,Agar-Malwa,571,23,735,MADHYA PRADESH,AGAR MALWA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,118,Uttar Pradesh,Agra,269,09,146,UTTAR PRADESH,AGRA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
8,86,Rajasthan,Ajmer,492,08,119,RAJASTHAN,AJMER,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
5,45,Uttarakhand,Almora,626,05,064,UTTARAKHAND,ALMORA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
6,58,Haryana,Ambala,224,06,070,HARYANA,AMBALA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,468,Maharashtra,Amravati,566,27,503,MAHARASHTRA,AMRAVATI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,439,Gujarat,Amreli,192,24,480,GUJARAT,AMRELI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
1,1,Jammu And Kashmir,Anantnag,7,01,014,JAMMU AND KASHMIR,ANANTNAG,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
28,753,Andhra Pradesh,Annamayya,675,28,693,ANDHRA PRADESH,Annamayya,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
18,616,Assam,Baksa,405,18,324,ASSAM,"BAKSA
",EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,126,Uttar Pradesh,Ballia,279,09,193,UTTAR PRADESH,BALLIA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,128,Uttar Pradesh,Banda,343,09,170,UTTAR PRADESH,BANDA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,190,Bihar,Banka,773,10,225,BIHAR,Banka,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,130,Uttar Pradesh,Bareilly,282,09,150,UTTAR PRADESH,BAREILLY,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,393,Madhya Pradesh,Barwani,576,23,441,MADHYA PRADESH,BARWANI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
3,28,Punjab,Bathinda,257,03,046,PUNJAB,BATHINDA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,191,Bihar,Begusarai,774,10,222,BIHAR,Begusarai,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
10,192,Bihar,Bhagalpur,775,10,224,BIHAR,Bhagalpur,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
22,375,Chhattisgarh,Bilaspur,134,22,406,CHHATTISGARH,BILASPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
14,252,Manipur,Bishnupur,437,14,275,MANIPUR,BISHNUPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
18,705,Assam,Biswanath,433,18,734,ASSAM,BISWANATH,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,133,Uttar Pradesh,Budaun,286,09,149,UTTAR PRADESH,BUDAUN,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,134,Uttar Pradesh,Bulandshahr,287,09,142,UTTAR PRADESH,BULANDSHAHR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
8,94,Rajasthan,Bundi,502,08,121,RAJASTHAN,BUNDI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
18,282,Assam,Cachar,410,18,316,ASSAM,CACHAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
18,708,Assam,Charaideo,418,18,704,ASSAM,CHARAIDEO,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,568,Tamil Nadu,Chennai,699,33,603,TAMIL NADU,CHENNAI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
18,612,Assam,Chirang,403,18,320,ASSAM,"CHIRANG
",EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,569,Tamil Nadu,Coimbatore,700,33,632,TAMIL NADU,COIMBATORE,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
23,401,Madhya Pradesh,Datia,584,23,422,MADHYA PRADESH,DATIA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
20,325,Jharkhand,Dhanbad,749,20,354,JHARKHAND,DHANBAD,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
33,571,Tamil Nadu,Dharmapuri,729,33,630,TAMIL NADU,DHARMAPURI,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
18,286,Assam,Dibrugarh,430,18,310,ASSAM,DIBRUGARH,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
22,378,Chhattisgarh,Durg,131,22,409,CHHATTISGARH,DURG,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
3,29,Punjab,Faridkot,254,03,045,PUNJAB,FARIDKOT,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
3,30,Punjab,Fatehgarh Sahib,265,03,040,PUNJAB,FATEHGARH SAHIB,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
21,354,Odisha,Ganjam,166,21,388,ODISHA,GANJAM,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,144,Uttar Pradesh,Gautam Buddha Nagar,296,09,141,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,146,Uttar Pradesh,Ghazipur,298,09,195,UTTAR PRADESH,GHAZIPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
20,330,Jharkhand,Godda,754,20,351,JHARKHAND,GODDA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
6,62,Haryana,Gurugram,229,06,086,HARYANA,GURUGRAM,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,661,Uttar Pradesh,Hapur,302,09,665,UTTAR PRADESH,HAPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,163,Uttar Pradesh,Hathras,304,09,144,UTTAR PRADESH,HATHRAS,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
6,63,Haryana,Hisar,230,06,080,HARYANA,HISAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
15,726,Mizoram,Hnahthial,466,15,713,MIZORAM,HNAHTHIAL,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
36,507,Telangana,Hyderabad,642,36,536,TELANGANA,HYDERABAD,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
9,151,Uttar Pradesh,Jalaun,305,09,165,UTTAR PRADESH,JALAUN,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
27,479,Maharashtra,Jalna,569,27,514,MAHARASHTRA,JALNA,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
24,447,Gujarat,Jamnagar,205,24,477,GUJARAT,JAMNAGAR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
22,380,Chhattisgarh,Jashpur,136,22,402,CHHATTISGARH,JASHPUR,EXACT_STATE_DISTRICT_NAME,1.0,AUTO_MATCH_CANDIDATE
